Address,VoteCount
0x20ee15f4f2fce1c0c909b728f7b3f26e4173eb9c,3
0x2123bfaa70ab142827358197482cf8dd8c0659ec,1
0x2126dded781739dca44f62712f5719d3e5607338,4
0x2175b627eee439e0274a7d614de7d197dde9a1e8,1
0x21e9ed39f7f14745cf41b51cd5de0c5917146154,1
0x22062b3f26dc2cfef4ebb10d5bba8dcd7de064fb,15
0x2232eb31b8923410baaa7df4eac36313e1bf1cb7,1
0x225d7280ecdb9f1f993bff2f887228974c72093a,7
0x22aabd935aee16c653f9af38c470384e15e91d69,10
0x22ba28b589013497c91a7f3b0f33e2732e62ff5d,1
0x22c8b850dc17d01f84939b610e911094c2b7d1a9,18
0x22d134851ddee8d3dd64d71b092986b3cc7d26d8,3
0x22f769ee7384c0f35de835dbed7f46385a50097c,8
0x2326a9dab5f94e9dbebdfb148e8c323259607a79,1
0x234415043b1fff486e8315a14f4bcd4af1e7513c,1
0x2345d071e6844095b5d38bf758a1d2e70f8bdbee,3
0x2397aa2cfb5f960a3c2203ac99b1a765625aea98,2
0x23d35090fe1d86da7153c0dbb05929a8281dc9d7,1
0x23d77128e40f3d6f2ed306d12b093bce2ad52ad0,14
0x23e68a3ba783e4f287843e06d7c4dcbe9c94fb17,3
0x2402ebd5bcd63431ab0c39ce5414e29460b2c56a,4
0x2436db5d8d02cdb00ea85e914f2441bf8a4ee5cc,6
0x2459c225ad5e3bff793d70935e72b7735184984b,1
0x24814e2d11cdf985b70277550258a9cfbcf48f13,1
0x24ecd23096fcf03a15ee8a6fe63f24345cc4ba46,1
0x24fa59e1f9483adc8a6ec1c2381468513e193f56,1
0x25125e438b7ae0f9ae8511d83abb0f4574217c7a,2
0x255be6d417d25d553414fb9608ef6303af9eb771,1
0x256993d0dfd61184aa0a389b541ccf1cd186fe25,2
0x257b34f4bfbe2aed96610df91fa29713585a9830,6
0x25d9d6f36fb3773b98284624e2a58c0cb3c98cd4,4
0x2616a4931b65c24cac03a4f06660e83e33d54e5b,1
0x263944285219b5b3fee31a91da95acab87e5d27d,1
0x2654c613bcab7e75ba4fb27c879a2fccc23ec108,11
0x26a619f6540dcba662605cf7375e565cb0b69052,1
0x26bc5cf2269cac024b106856ad37a1439cadd731,3
0x26bc7daff54a8fe4d385c37d6d56b0400a66aa0e,1
0x276adf94808668338ff61df00d63c2f8ce056206,1
0x276f6e63a60a794866f13fd86c748972f83a2e2f,2
0x27ae59e79b3f495ddb261b3dffc83a516235b560,4
0x27b90f50c745b21b1d2988eb1bc6730246ec7554,2
0x27d36879e84a94455f54e22250f6f7dc8163f70a,16
0x27d876a74b9a4b58b90c638da09fe0c358c38975,2
0x28060dcbf0ce053473434bef98cd4ea60941523a,12
0x2809c14c910f112a1288050afd45dbeaf96a89f6,5
0x280c2fe582df0a6a47cf5afe474fea3fb467d64f,14
0x2850de2c65ce1c015ef4573ac6ccfaa90d528dbf,1
0x28dd6f5a98003fc07c92d1a9e909d042963a1001,1
0x2983222898ddd2d0ced7dde79179d0f741ebc150,2
0x29b543692067e524133bf75b77c1172818c02c2f,68
0x29c7b44e0584624c1e877d3ee0856520e2851ba6,9
0x29e44b41e191531b07d6b5cb9e03c3bece1373aa,1
0x29eb97fdadf72dfbe514dd48b032966f46d2145e,17
0x2ae1d88af6d27cdf7c5c3799c8bf88191e2686d6,1
0x2b11b02f5b32056af20cdf8a45d4f680b303b3a3,3
0x2b1d879b5e102e60166202de79537b48e2f18a42,29
0x2b423d79ea405083f2a552a71e424e9d15fe1f8c,1
0x2ba117929c3c53ac7c38ad870321573c740cf139,3
0x2ca8593a33e5e65c15a7e24890748f8955481996,3
0x2cae3a4d4c513026ecc6af94a4ba89df31c8cea3,1
0x2cc1ade245020fc5aae66ad443e1f66e01c54df1,44
0x2cdec1595e42550d0e1bcfff9ac6e268f1a23297,1
0x2cfaced1bc7b2b61692bdbea50bad19981dcc41e,4
0x2e1bfb63fb937b0d8b5d48983c640677c5cd7eac,1
0x2e6a4c895e3a466f86cc00d9f8b33a1eece3fc5a,1
0x2e939c4ff39445cd5062935770f0abf98e9ff99d,2
0x2ee8ac482512537389be512f4ae86973ea4e7f7b,2
0x2f1566ee652fed136a5ef7038e8ee08b3ccc631f,9
0x2f4d62ac8e9e5ea12c397f15ea41eb0ba86f63f4,3
0x2f624e125739e6f6e6b4887ef5d07c7ec159b669,3
0x2f805f22b8843925daa98db919d4422e67bebfcf,2
0x2fb07bb03427f8273d2590a022af47038da767a3,3
0x2fcb2309309ef01bfd126e4b0f5ac84e46c63b76,1
